rho,phi,yaw_rotation,image_path
3.448188,90,-60,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_3_448188_theta_90_yaw_-60.png
3.448188,90,60,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_3_448188_theta_90_yaw_60.png
3.448188,90,-90,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_3_448188_theta_90_yaw_-90.png
3.448188,90,90,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_3_448188_theta_90_yaw_90.png
3.448188,100,0,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_3_448188_theta_100_yaw_0.png
3.448188,100,-30,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_3_448188_theta_100_yaw_-30.png
3.448188,100,30,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_3_448188_theta_100_yaw_30.png
3.448188,100,-45,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_3_448188_theta_100_yaw_-45.png
3.448188,100,45,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_3_448188_theta_100_yaw_45.png
3.448188,100,-60,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_3_448188_theta_100_yaw_-60.png
3.448188,100,60,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_3_448188_theta_100_yaw_60.png
3.448188,100,-90,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_3_448188_theta_100_yaw_-90.png
3.448188,100,90,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_3_448188_theta_100_yaw_90.png
3.448188,110,0,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_3_448188_theta_110_yaw_0.png
3.448188,110,-30,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_3_448188_theta_110_yaw_-30.png
3.448188,110,30,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_3_448188_theta_110_yaw_30.png
3.448188,110,-45,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_3_448188_theta_110_yaw_-45.png
3.448188,110,45,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_3_448188_theta_110_yaw_45.png
3.448188,110,-60,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_3_448188_theta_110_yaw_-60.png
3.448188,110,60,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_3_448188_theta_110_yaw_60.png
3.448188,110,-90,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_3_448188_theta_110_yaw_-90.png
3.448188,110,90,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_3_448188_theta_110_yaw_90.png
3.448188,120,0,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_3_448188_theta_120_yaw_0.png
3.448188,120,-30,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_3_448188_theta_120_yaw_-30.png
3.448188,120,30,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_3_448188_theta_120_yaw_30.png
3.448188,120,-45,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_3_448188_theta_120_yaw_-45.png
3.448188,120,45,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_3_448188_theta_120_yaw_45.png
3.448188,120,-60,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_3_448188_theta_120_yaw_-60.png
3.448188,120,60,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_3_448188_theta_120_yaw_60.png
3.448188,120,-90,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_3_448188_theta_120_yaw_-90.png
3.448188,120,90,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_3_448188_theta_120_yaw_90.png
3.448188,130,0,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_3_448188_theta_130_yaw_0.png
3.448188,130,-30,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_3_448188_theta_130_yaw_-30.png
3.448188,130,30,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_3_448188_theta_130_yaw_30.png
3.448188,130,-45,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_3_448188_theta_130_yaw_-45.png
3.448188,130,45,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_3_448188_theta_130_yaw_45.png
3.448188,130,-60,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_3_448188_theta_130_yaw_-60.png
3.448188,130,60,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_3_448188_theta_130_yaw_60.png
3.448188,130,-90,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_3_448188_theta_130_yaw_-90.png
3.448188,130,90,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_3_448188_theta_130_yaw_90.png
3.448188,140,0,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_3_448188_theta_140_yaw_0.png
3.448188,140,-30,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_3_448188_theta_140_yaw_-30.png
3.448188,140,30,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_3_448188_theta_140_yaw_30.png
3.448188,140,-45,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_3_448188_theta_140_yaw_-45.png
3.448188,140,45,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_3_448188_theta_140_yaw_45.png
3.448188,140,-60,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_3_448188_theta_140_yaw_-60.png
3.448188,140,60,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_3_448188_theta_140_yaw_60.png
3.448188,140,-90,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_3_448188_theta_140_yaw_-90.png
3.448188,140,90,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_3_448188_theta_140_yaw_90.png
3.448188,150,0,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_3_448188_theta_150_yaw_0.png
3.448188,150,-30,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_3_448188_theta_150_yaw_-30.png
3.448188,150,30,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_3_448188_theta_150_yaw_30.png
3.448188,150,-45,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_3_448188_theta_150_yaw_-45.png
3.448188,150,45,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_3_448188_theta_150_yaw_45.png
3.448188,150,-60,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_3_448188_theta_150_yaw_-60.png
3.448188,150,60,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_3_448188_theta_150_yaw_60.png
3.448188,150,-90,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_3_448188_theta_150_yaw_-90.png
3.448188,150,90,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_3_448188_theta_150_yaw_90.png
3.448188,160,0,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_3_448188_theta_160_yaw_0.png
3.448188,160,-30,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_3_448188_theta_160_yaw_-30.png
3.448188,160,30,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_3_448188_theta_160_yaw_30.png
3.448188,160,-45,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_3_448188_theta_160_yaw_-45.png
3.448188,160,45,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_3_448188_theta_160_yaw_45.png
3.448188,160,-60,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_3_448188_theta_160_yaw_-60.png
3.448188,160,60,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_3_448188_theta_160_yaw_60.png
3.448188,160,-90,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_3_448188_theta_160_yaw_-90.png
3.448188,160,90,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_3_448188_theta_160_yaw_90.png
3.448188,170,0,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_3_448188_theta_170_yaw_0.png
3.448188,170,-30,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_3_448188_theta_170_yaw_-30.png
3.448188,170,30,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_3_448188_theta_170_yaw_30.png
3.448188,170,-45,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_3_448188_theta_170_yaw_-45.png
3.448188,170,45,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_3_448188_theta_170_yaw_45.png
3.448188,170,-60,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_3_448188_theta_170_yaw_-60.png
3.448188,170,60,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_3_448188_theta_170_yaw_60.png
3.448188,170,-90,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_3_448188_theta_170_yaw_-90.png
3.448188,170,90,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_3_448188_theta_170_yaw_90.png
3.448188,-180,0,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_3_448188_theta_-180_yaw_0.png
3.448188,-180,-30,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_3_448188_theta_-180_yaw_-30.png
3.448188,-180,30,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_3_448188_theta_-180_yaw_30.png
3.448188,-180,-45,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_3_448188_theta_-180_yaw_-45.png
3.448188,-180,45,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_3_448188_theta_-180_yaw_45.png
3.448188,-180,-60,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_3_448188_theta_-180_yaw_-60.png
3.448188,-180,60,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_3_448188_theta_-180_yaw_60.png
3.448188,-180,-90,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_3_448188_theta_-180_yaw_-90.png
3.448188,-180,90,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_3_448188_theta_-180_yaw_90.png
3.448188,-170,0,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_3_448188_theta_-170_yaw_0.png
3.448188,-170,-30,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_3_448188_theta_-170_yaw_-30.png
3.448188,-170,30,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_3_448188_theta_-170_yaw_30.png
3.448188,-170,-45,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_3_448188_theta_-170_yaw_-45.png
3.448188,-170,45,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_3_448188_theta_-170_yaw_45.png
3.448188,-170,-60,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_3_448188_theta_-170_yaw_-60.png
3.448188,-170,60,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_3_448188_theta_-170_yaw_60.png
3.448188,-170,-90,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_3_448188_theta_-170_yaw_-90.png
3.448188,-170,90,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_3_448188_theta_-170_yaw_90.png
3.448188,-160,0,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_3_448188_theta_-160_yaw_0.png
3.448188,-160,-30,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_3_448188_theta_-160_yaw_-30.png
3.448188,-160,30,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_3_448188_theta_-160_yaw_30.png
3.448188,-160,-45,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_3_448188_theta_-160_yaw_-45.png
3.448188,-160,45,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_3_448188_theta_-160_yaw_45.png
3.448188,-160,-60,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_3_448188_theta_-160_yaw_-60.png
3.448188,-160,60,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_3_448188_theta_-160_yaw_60.png
3.448188,-160,-90,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_3_448188_theta_-160_yaw_-90.png
3.448188,-160,90,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_3_448188_theta_-160_yaw_90.png
3.448188,-150,0,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_3_448188_theta_-150_yaw_0.png
3.448188,-150,-30,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_3_448188_theta_-150_yaw_-30.png
3.448188,-150,30,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_3_448188_theta_-150_yaw_30.png
3.448188,-150,-45,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_3_448188_theta_-150_yaw_-45.png
3.448188,-150,45,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_3_448188_theta_-150_yaw_45.png
3.448188,-150,-60,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_3_448188_theta_-150_yaw_-60.png
3.448188,-150,60,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_3_448188_theta_-150_yaw_60.png
3.448188,-150,-90,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_3_448188_theta_-150_yaw_-90.png
3.448188,-150,90,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_3_448188_theta_-150_yaw_90.png
3.448188,-140,0,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_3_448188_theta_-140_yaw_0.png
3.448188,-140,-30,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_3_448188_theta_-140_yaw_-30.png
3.448188,-140,30,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_3_448188_theta_-140_yaw_30.png
3.448188,-140,-45,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_3_448188_theta_-140_yaw_-45.png
3.448188,-140,45,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_3_448188_theta_-140_yaw_45.png
3.448188,-140,-60,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_3_448188_theta_-140_yaw_-60.png
3.448188,-140,60,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_3_448188_theta_-140_yaw_60.png
3.448188,-140,-90,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_3_448188_theta_-140_yaw_-90.png
3.448188,-140,90,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_3_448188_theta_-140_yaw_90.png
3.448188,-130,0,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_3_448188_theta_-130_yaw_0.png
3.448188,-130,-30,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_3_448188_theta_-130_yaw_-30.png
3.448188,-130,30,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_3_448188_theta_-130_yaw_30.png
3.448188,-130,-45,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_3_448188_theta_-130_yaw_-45.png
3.448188,-130,45,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_3_448188_theta_-130_yaw_45.png
3.448188,-130,-60,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_3_448188_theta_-130_yaw_-60.png
3.448188,-130,60,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_3_448188_theta_-130_yaw_60.png
3.448188,-130,-90,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_3_448188_theta_-130_yaw_-90.png
3.448188,-130,90,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_3_448188_theta_-130_yaw_90.png
3.448188,-120,0,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_3_448188_theta_-120_yaw_0.png
3.448188,-120,-30,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_3_448188_theta_-120_yaw_-30.png
3.448188,-120,30,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_3_448188_theta_-120_yaw_30.png
3.448188,-120,-45,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_3_448188_theta_-120_yaw_-45.png
3.448188,-120,45,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_3_448188_theta_-120_yaw_45.png
3.448188,-120,-60,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_3_448188_theta_-120_yaw_-60.png
3.448188,-120,60,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_3_448188_theta_-120_yaw_60.png
3.448188,-120,-90,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_3_448188_theta_-120_yaw_-90.png
3.448188,-120,90,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_3_448188_theta_-120_yaw_90.png
